"Date & Time","Usage [kW]","Generation [kW]","L1 Voltage [V]","L2 Voltage [V]","L3 Voltage [V]","CT1 Amperage [A]","CT2 Amperage [A]","CT3 Amperage [A]","Panel 4A [kW]","Panel 4A* [kVA]","Panel 4A Power Factor []","Panel 4G [kW]","PACU-1 [kW]","PACU-2 [kW]","CT4L1 [kW]","CT5L2 [kW]","CT6L3 [kW]","SOLAR [kW]"
2026-07-28 02:03:00,32.088800000,-0.599980000,277.340085395,277.689869856,277.582063184,0.879635597,3.994035745,3.379505716,-0.974585556,2.291154444,0.427940020,1.504726667,3.868958889,27.689700000,-2.453602222,-6.310952222,0.049130000,0.599980000
2026-07-28 01:48:00,65.074582222,-0.606611111,276.671300919,276.958578710,276.938056487,0.889753376,3.986114634,3.372355716,-0.970952222,2.284093333,0.427491131,1.686405556,36.780645556,27.578483333,-2.331900000,-6.306531111,-0.031991111,0.606611111
2026-07-28 01:33:00,44.229075556,-0.600213333,277.007484268,277.279159837,277.230298723,0.882808931,3.960141299,3.353840159,-0.971386667,2.272405556,0.429682243,1.565018889,16.227636667,27.407806667,-2.417780000,-6.309635556,0.018974444,0.600213333
2026-07-28 01:18:00,54.881024444,-0.604790000,276.768487590,276.996450934,276.973160933,0.880770042,4.023707969,3.373607938,-0.971842222,2.292721111,0.426510020,1.635725556,26.724391111,27.492750000,-2.363906667,-6.308433333,-0.008754444,0.604790000
2026-07-28 01:03:00,56.495783333,-0.603247778,276.646057584,276.869128706,276.813563148,0.869306708,3.978117967,3.384781272,-0.975325556,2.278862222,0.430292243,1.613771111,23.628845556,32.228492222,-2.380375556,-6.309566667,-0.003763333,0.603247778
2026-07-28 00:48:00,46.510504444,-0.598948889,276.430972019,276.686464253,276.652707585,0.874532264,3.956475743,3.341891270,-0.974086667,2.260996667,0.433200021,1.595194444,17.769140000,28.120256667,-2.383385556,-6.309821111,0.010316667,0.598948889
2026-07-28 00:33:00,71.081280000,-0.604761111,276.008555332,276.223726453,276.247845343,0.891094487,3.985003523,3.345754603,-0.967110000,2.270958889,0.428292243,1.683347778,36.081536667,34.283505556,-2.330976667,-6.307414444,-0.036506667,0.604761111
2026-07-28 00:18:00,32.506350000,-0.594471111,276.380659794,276.598964249,276.625563139,0.881447820,4.013152413,3.389491272,-0.972925556,2.291265556,0.426907798,1.522894444,4.339604444,27.616776667,-2.424007778,-6.311594444,0.045297778,0.594471111
2026-07-28 00:03:00,66.349176667,-0.604681111,275.989001998,276.179096451,276.233822009,0.881803375,3.962045744,3.381876827,-0.967618889,2.271795556,0.428516687,1.684717778,38.056674444,27.575403333,-2.330046667,-6.307891111,-0.035711111,0.604681111
2026-07-27 23:48:00,40.959206667,-0.596074444,276.147044227,276.271064233,276.433715352,0.870444486,3.975031300,3.364611271,-0.968690000,2.268684444,0.429451132,1.550395556,12.862734444,27.514766667,-2.415027778,-6.311466667,0.025548889,0.596074444
2026-07-27 23:33:00,58.350318889,-0.600282222,275.458684195,275.681360872,275.890954215,0.873585597,3.987631301,3.342840159,-0.962010000,2.262261111,0.427773354,1.636281111,30.016470000,27.659577778,-2.365668889,-6.308705556,-0.016063333,0.600282222
2026-07-27 23:18:00,47.944735556,-0.597014444,275.872144214,276.221424231,276.587132026,0.871732264,3.983911300,3.363921271,-0.970950000,2.271347778,0.429813354,1.593053333,19.709952222,27.612680000,-2.402160000,-6.309152222,0.011573333,0.597014444
2026-07-27 23:03:00,48.355782222,-0.591598889,275.653441982,276.031335333,276.436049797,0.887622264,4.005033524,3.353894604,-0.968483333,2.277317778,0.427848909,1.581608889,20.139250000,27.603406667,-2.419971111,-6.309308889,0.028171111,0.591598889
2026-07-27 22:48:00,56.114915556,-0.588642222,275.592020868,275.953738663,276.282312012,0.871583375,3.987309078,3.334766825,-0.967382222,2.261851111,0.430077798,1.600384444,27.913415556,27.568497778,-2.411272222,-6.308876667,0.024711111,0.588642222
2026-07-27 22:33:00,43.831684444,-0.583321111,275.045149731,275.465011973,275.769523098,0.868098930,4.016330191,3.311461268,-0.962863333,2.258317778,0.428650020,1.547655556,15.643328889,27.603563333,-2.431546667,-6.310812222,0.054331111,0.583321111
2026-07-27 22:18:00,64.984283333,-0.587666667,274.444446369,274.802184164,275.137274179,0.873392264,3.982369078,3.266111266,-0.958734444,2.232686667,0.431644465,1.644285556,36.661247778,27.637484444,-2.370677778,-6.308495556,0.002795556,0.587666667
2026-07-27 22:03:00,35.489830000,-0.590941111,277.569407628,278.184918769,278.286205440,0.865793374,3.972043522,3.368383493,-0.975425556,2.282662222,0.429741132,1.507193333,3.346120000,31.611942222,-2.485741111,-6.331586667,0.054685556,0.590941111
2026-07-27 21:48:00,67.912386667,-0.598080000,276.549090913,277.144425386,277.265543169,0.871796708,3.977329078,3.334459047,-0.971263333,2.267935556,0.430935576,1.575742222,36.684740000,30.623167778,-2.567788889,-6.556817778,-0.289111111,0.598080000
2026-07-27 21:33:00,45.341190000,-0.595906667,277.990113204,278.529644341,278.621095456,0.886091153,3.982826856,3.388916828,-0.978205556,2.299877778,0.427892243,1.465225556,16.356871111,28.497298889,-2.648276667,-6.558622222,-0.242357778,0.595906667
2026-07-27 21:18:00,51.464847778,-0.597380000,277.522376515,278.061114318,278.241156549,0.882172264,3.982827967,3.372060160,-0.975647778,2.290520000,0.428174465,1.502916667,23.356124444,27.581454444,-2.621300000,-6.557657778,-0.257325556,0.597380000
2026-07-27 21:03:00,59.901916667,-0.596322222,276.718713143,277.090486494,277.310150949,0.881983375,3.974251300,3.335461270,-0.966143333,2.270252222,0.427855576,1.512087778,27.947913333,31.408058889,-2.606534444,-6.556678889,-0.266088889,0.596322222
2026-07-27 20:48:00,44.244593333,-0.594393333,276.846040927,277.270648725,277.451049845,0.877155597,3.962275744,3.327933491,-0.968583333,2.264812222,0.429945576,1.431670000,13.259360000,30.522146667,-2.657393333,-6.558702222,-0.230588889,0.594393333
2026-07-27 20:33:00,70.352670000,-0.609423333,277.101622051,277.477812068,277.690652078,0.879440042,3.960581299,3.337024603,-0.973312222,2.269360000,0.431450020,1.571813333,36.840726667,32.913442222,-2.565671111,-6.555152222,-0.291914444,0.609423333
2026-07-27 20:18:00,32.374517778,-0.599583333,278.075379875,278.503142117,278.554821008,0.883737820,3.988603523,3.390015717,-0.969395556,2.300895556,0.423641131,1.388334444,3.603950000,28.351628889,-2.684886667,-6.560172222,-0.206496667,0.599583333
2026-07-27 20:03:00,69.336494444,-0.607636667,277.099636495,277.571562073,277.556170961,0.866646708,3.945556854,3.351369048,-0.918833333,2.265513333,0.408100019,1.571428889,38.584031111,30.099867778,-2.561453333,-6.556166667,-0.289023333,0.607636667
2026-07-27 19:48:00,52.990267778,-0.603065556,277.230696501,277.643136521,277.714432080,0.878696708,3.961920188,3.330131269,-0.919082222,2.268434444,0.407336686,1.467836667,18.616652222,33.824861111,-2.614666667,-6.559304444,-0.241915556,0.603065556
2026-07-27 19:33:00,82.650562222,-0.608802222,276.783340924,277.047252048,277.119576496,0.881301153,3.925252409,3.310633491,-0.913663333,2.248846667,0.408355575,1.572953333,41.870920000,40.120352222,-2.550991111,-6.555287778,-0.300826667,0.608802222
2026-07-27 19:18:00,59.360893333,-0.611625556,276.946417599,277.237587613,277.305666505,0.871680041,3.937604631,3.301360157,-0.917610000,2.248545556,0.410263353,1.514038889,28.961626667,29.802837778,-2.583391111,-6.558043333,-0.266648889,0.611625556
2026-07-27 19:03:00,60.426737778,-0.802976667,276.944704265,277.257073169,277.263485392,0.882567820,3.973432411,3.336316825,-0.919033333,2.271118889,0.407033353,1.508038889,30.637453333,29.200278889,-2.597251111,-6.559436667,-0.269062222,0.802976667
2026-07-27 18:48:00,77.386826667,1.024848889,276.459139798,276.842162038,276.867582039,0.882185597,3.773154624,3.274717933,-0.849886667,2.195042222,0.386971129,1.524918889,37.791244444,38.920550000,-2.566848889,-6.511554444,-0.265561111,-1.024848889
2026-07-27 18:33:00,59.892944444,9.592166667,276.655789807,277.258600947,277.136544274,0.878961153,3.019122366,3.278061267,-0.548780000,1.988723333,0.277828902,1.219646667,23.853893333,35.368184444,-2.730647778,-6.298976667,-0.108977778,-9.592166667
2026-07-27 18:18:00,77.988888889,10.057901111,276.255658677,276.938326487,276.795709814,0.872380041,3.021767921,3.288099045,-0.544875556,1.987982222,0.276240013,1.314192222,42.693488889,34.526083333,-2.667642222,-6.296895556,-0.150750000,-10.057901111
2026-07-27 18:03:00,58.789765556,13.683686667,276.410617573,277.026962047,276.829643149,0.886833375,3.013284588,3.255162377,-0.547132222,1.981033333,0.278110013,1.149717778,17.611800000,40.575380000,-2.780117778,-6.299221111,-0.089363333,-13.683686667
2026-07-27 17:48:00,74.620892222,22.519047778,276.829287593,277.623764298,277.390040953,0.890770042,2.990539031,3.255656821,-0.545017778,1.979924444,0.277188902,1.197800000,43.060591111,30.907518889,-2.793575556,-6.299776667,-0.139577778,-22.519047778
2026-07-27 17:33:00,53.910602222,35.656741111,277.028837603,277.846564308,277.627414298,0.886496709,3.017279032,3.286005712,-0.546722222,1.996216667,0.275835569,1.235833333,20.084017778,33.137473333,-2.990467778,-6.807871111,-0.049541111,-35.656741111
2026-07-27 17:18:00,85.252263333,45.276095556,276.413532018,277.201239833,277.059804271,0.886976709,2.999793476,3.248010154,-0.542232222,1.976616667,0.276362235,1.275917778,44.337678889,40.180898889,-3.000896667,-6.805965556,-0.104857778,-45.276095556
2026-07-27 17:03:00,57.923735556,46.551128889,276.456955353,277.293845393,277.131566496,0.879130042,2.983136808,3.248480154,-0.538475556,1.970531111,0.275310013,1.169745556,23.971421111,33.321044444,-3.064835556,-6.809450000,-0.051073333,-46.551128889
2026-07-27 16:48:00,81.757975556,58.571896667,275.829048657,276.270713122,276.160208672,0.889005598,2.981663475,3.236102376,-0.534417778,1.962646667,0.274445569,1.129630000,40.020637778,41.142125556,-3.125348889,-6.805396667,-0.087657778,-58.571896667
2026-07-27 16:33:00,66.186836667,108.273275556,276.407905351,276.868717595,276.728048699,0.884473375,3.036266811,3.258766821,-0.536526667,1.986918889,0.271998902,0.591444444,29.818583333,36.313335556,-3.661507778,-6.808502222,-0.024185556,-108.273275556
2026-07-27 16:18:00,69.156495556,118.498025556,277.242302057,277.754326526,277.618699853,0.878083375,3.001174587,3.262333488,-0.539711111,1.982746667,0.274158902,0.508218889,31.530408889,37.657578889,-3.767355556,-6.807656667,-0.026294444,-118.498025556
2026-07-27 16:03:00,80.230248889,87.373357778,276.955777599,277.648305410,277.417822066,0.886401153,3.023527921,3.259740155,-0.536793333,1.989291111,0.271832235,0.891647778,40.699878889,39.175515556,-3.386813333,-6.805515556,-0.071343333,-87.373357778
2026-07-27 15:48:00,49.541774444,83.525851111,275.531231976,276.135460894,275.881997548,0.892138931,2.996804587,3.202660152,-0.533690000,1.956935556,0.274953346,0.728250000,12.007182222,37.340032222,-3.485282222,-6.808984444,0.007350000,-83.525851111
2026-07-27 15:33:00,73.170550000,196.883724444,275.657429760,276.256488677,276.026406444,0.884272264,3.021627921,3.205773486,-0.529272222,1.963373333,0.271785568,-0.138592222,40.073008889,33.765405556,-4.447095556,-6.808882222,0.023781111,-196.883724444
2026-07-27 15:18:00,56.887695556,159.085014444,275.929620884,276.719668699,276.375609794,0.892118931,3.018605699,3.236073487,-0.529520000,1.975846667,0.270240013,0.151478889,20.832181111,36.433555556,-4.112991111,-6.811697778,0.039058889,-159.085014444
2026-07-27 15:03:00,71.597238889,129.432788889,275.457735306,276.335844236,276.046754223,0.876284486,3.162393484,3.257370155,-0.620556667,2.014385556,0.305190014,0.417871111,35.144692222,36.655232222,-3.859355556,-6.808610000,-0.015170000,-129.432788889
2026-07-27 14:48:00,57.411702222,116.551354444,275.020975285,275.696184206,275.691206428,0.889565598,4.373414652,3.327525714,-1.143093333,2.367763333,0.484437801,0.464048889,22.043487778,36.047258889,-3.779410000,-6.807132222,0.006055556,-116.551354444
2026-07-27 14:33:00,66.854956667,175.791413333,275.384866413,276.142785338,276.014357554,0.888538931,4.271617981,3.295562379,-1.075782222,2.333641111,0.455241133,-0.003212222,28.756406667,39.177544444,-4.275997778,-6.808204444,0.028166667,-175.791413333
2026-07-27 14:18:00,79.661037778,139.349595556,275.980201997,276.757944256,276.565519803,0.908514488,2.945562362,3.324606825,-0.497094444,1.985440000,0.252146679,0.415258889,36.181800000,43.561073333,-3.873206667,-6.805128889,-0.023451111,-139.349595556
2026-07-27 14:03:00,78.226203333,213.958343333,275.347026412,276.224087564,275.912318661,0.891634487,3.056534590,3.300975712,-0.510787778,2.000577778,0.257382234,-0.316965556,41.872064444,37.181892222,-4.629553333,-6.808020000,0.019957778,-213.958343333
2026-07-27 13:48:00,56.295184444,230.345872222,275.531104198,276.443615353,276.081547558,0.887180042,3.049342367,3.312691268,-0.517413333,2.001990000,0.260525568,-0.593356667,16.257770000,41.148184444,-4.867683333,-6.813446667,0.088180000,-230.345872222
2026-07-27 13:33:00,71.758515556,231.251348889,275.333170855,276.202566452,275.990110887,0.888628931,3.066054590,3.340361270,-0.518695556,2.013418889,0.259847790,-0.494308889,32.349644444,40.421875556,-4.797275556,-6.811042222,0.052106667,-231.251348889
2026-07-27 13:18:00,73.768310000,229.211745556,275.349756412,276.265508677,275.996389776,0.893561154,3.067890146,3.349677937,-0.516181111,2.018102222,0.257778901,-0.480017778,31.401238889,43.363270000,-4.779914444,-6.811428889,0.056065556,-229.211745556
2026-07-27 13:03:00,60.430523333,229.808645556,275.784395321,276.709866476,276.341527570,0.895821154,3.084297924,3.347712381,-0.517236667,2.025647778,0.257424457,-0.535680000,24.459235556,37.024204444,-4.819036667,-6.813061111,0.081296667,-229.808645556
2026-07-27 12:48:00,73.886765556,231.176065556,275.669291982,276.469072020,276.204639786,0.905728932,3.029539033,3.327166825,-0.516141111,2.006243333,0.259068901,-0.467922222,35.290584444,39.580244444,-4.774021111,-6.811542222,0.053071111,-231.176065556
2026-07-27 12:33:00,58.098917778,210.364680000,275.773429765,276.615196472,276.337552014,0.887658931,3.016127921,3.312390157,-0.517865556,1.994435556,0.261645568,-0.356996667,20.436454444,38.537325556,-4.628778889,-6.812941111,0.074487778,-210.364680000
2026-07-27 12:18:00,67.602367778,213.798427778,275.715075318,276.596486471,276.324024236,0.887828931,3.024707921,3.327295714,-0.510731111,2.000841111,0.257310012,-0.328057778,37.203225556,31.237931111,-4.632438889,-6.811363333,0.040943333,-213.798427778
2026-07-27 12:03:00,45.610633333,180.771900000,275.925977550,276.860105372,276.546668691,0.881987820,3.029985699,3.330929047,-0.533095556,2.003405556,0.268271124,-0.121612222,15.530672222,30.734668889,-4.378690000,-6.813727778,0.062455556,-180.771900000
2026-07-27 11:48:00,75.322828889,216.508728889,275.573130867,276.468907576,276.059560890,0.894785598,3.053911256,3.321466824,-0.571075556,2.007826667,0.286798903,-0.278506667,45.762945556,30.409465556,-4.598050000,-6.810468889,0.018762222,-216.508728889
2026-07-27 11:33:00,38.878812222,231.492055556,276.089924225,276.869194262,276.590072026,0.900733376,3.070382368,3.317645713,-0.596324444,2.016395556,0.297966681,-0.626032222,9.896935556,30.204233333,-4.890552222,-6.816840000,0.122033333,-231.492055556
2026-07-27 11:18:00,74.245717778,205.205470000,275.597630868,276.349687570,276.115028670,0.899156709,3.085174591,3.296961268,-0.593160000,2.010736667,0.297198903,-0.207554444,45.007300000,30.039132222,-4.526006667,-6.810506667,0.009984444,-205.205470000
2026-07-27 11:03:00,36.957381111,213.372454444,276.112773115,276.961428711,276.709408699,0.897145598,3.073362368,3.324791269,-0.597016667,2.018920000,0.298227792,-0.509503333,7.957008889,30.106892222,-4.768126667,-6.817615556,0.111544444,-213.372454444
2026-07-27 10:48:00,75.017495556,209.283557778,275.644278648,276.463619798,276.194730896,0.890796709,3.112229037,3.323943491,-0.595490000,2.024026667,0.296707792,-0.272896667,45.938083333,29.947798889,-4.594814444,-6.812122222,0.017562222,-209.283557778
2026-07-27 10:33:00,41.042191111,220.671406667,276.298863123,277.107550940,276.830228704,0.893356709,3.059984590,3.310786824,-0.602827778,2.011312222,0.302006681,-0.608316667,12.307728889,29.945606667,-4.876006667,-6.818254444,0.112015556,-220.671406667
2026-07-27 10:18:00,73.076693333,209.871851111,276.053332001,276.750129812,276.488583133,0.886451153,3.030645700,3.285162378,-0.599565556,1.991744444,0.303404459,-0.341825556,44.118140000,29.899944444,-4.661826667,-6.813558889,0.029038889,-209.871851111
2026-07-27 10:03:00,38.548325556,202.862623333,276.514887578,277.355355396,277.021450936,0.890148931,3.069035701,3.309381268,-0.601257778,2.014133333,0.301026681,-0.461448889,9.843694444,29.767337778,-4.723322222,-6.819757778,0.107558889,-202.862623333
2026-07-27 09:48:00,70.590214444,193.599096667,276.090639780,276.920423153,276.567347581,0.884984486,3.065271257,3.299517934,-0.597853333,2.005714444,0.300524459,-0.199820000,41.526157778,29.861730000,-4.512927778,-6.815800000,0.020396667,-193.599096667
2026-07-27 09:33:00,44.591913333,199.266667778,276.555980913,277.381828730,276.977010933,0.894546709,3.082051258,3.301704601,-0.600342222,2.016796667,0.299861125,-0.385276667,15.736852222,29.840680000,-4.652725556,-6.820583333,0.089375556,-199.266667778
2026-07-27 09:18:00,65.608933333,172.449094444,275.154691958,276.041287556,275.559027533,0.878574486,3.035725700,3.262267933,-0.595998889,1.978688889,0.303592237,-0.036961111,36.601174444,29.640718889,-4.320772222,-6.819246667,0.020644444,-172.449094444
2026-07-27 09:03:00,49.438830000,148.504856667,275.008657507,275.851929769,275.481491974,0.883271153,3.056273478,3.263016822,-0.600831111,1.984894444,0.305164459,0.118978889,20.422460000,29.498222222,-4.124507778,-6.821156667,0.044951111,-148.504856667
2026-07-27 08:48:00,62.069698889,66.971891111,274.730923049,275.476916418,275.226317517,0.882888931,3.033274589,3.258623488,-0.604632222,1.975030000,0.308542237,0.995633333,32.328635556,29.350062222,-3.241546667,-6.815446667,-0.047980000,-66.971891111
2026-07-27 08:33:00,52.559895556,90.270534444,275.295775298,275.861681992,275.587543090,0.879907820,2.990601253,3.254629043,-0.612466667,1.964160000,0.314270015,0.726260000,23.157884444,29.288217778,-3.503101111,-6.816393333,-0.009575556,-90.270534444
